venue,replicate,backend,run_dir,hours_from_clean_start,rpc_count_since_t0,rpc_processing_s_since_t0,walltime_h,interpretation
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.0831269045670828,144,115.490733,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.166460237900416,155,124.374636,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.2497935712337493,166,133.258539,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.3331269045670828,177,142.142441,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.416460237900416,188,151.026344,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.4997935712337493,199,159.910246,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.5831269045670828,210,168.794149,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.666460237900416,222,177.678052,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.7497935712337493,233,186.561954,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.8331269045670828,244,195.445857,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.916460237900416,255,204.329759,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.9997935712337493,266,213.213662,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.0831269045670826,277,222.097565,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.166460237900416,288,230.981467,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.2497935712337496,299,239.86537,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.3331269045670826,310,248.749272,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.416460237900416,322,257.633175,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.468757242626614,326,260.817346,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,-0.0013888887564341228,0,0.0,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.08325855096181234,2,2.377197,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.16659188429514568,5,4.754394,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.249925217628479,8,7.131592,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.33325855096181234,11,9.508789,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.41659188429514565,14,11.885986,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.499925217628479,17,14.263184,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.5832585509618123,20,16.640381,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.6665918842951457,23,19.017579,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.749925217628479,26,21.394776,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.8332585509618123,29,23.771973,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.9165918842951457,32,26.149171,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.999925217628479,35,28.526368,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.0832585509618122,38,30.903566,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.1665918842951457,41,33.280763,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.249925217628479,44,35.65796,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.3332585509618122,47,38.035158,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.4165918842951457,50,40.412355,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.499925217628479,53,42.789553,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.5832585509618122,56,45.16675,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.6665918842951457,59,47.543947,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.749925217628479,62,49.921145,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.8332585509618122,65,52.298342,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.9165918842951457,68,54.67554,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.999925217628479,71,57.052737,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,2.0832585509618124,74,59.409837,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,2.1048510165346994,74,59.409837,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,-0.0013888887564341228,0,0.0,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.08312975678178999,3,2.693424,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.16646309011512334,6,5.386849,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.24979642344845665,10,8.080273,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.33312975678178997,13,10.773698,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.41646309011512334,16,13.467123,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.49979642344845665,20,16.160547,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.58312975678179,23,18.853972,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.6664630901151233,26,21.547397,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.7497964234484567,30,24.240821,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.83312975678179,33,26.934246,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.9164630901151233,36,29.627671,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.9997964234484567,40,32.321095,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,1.08312975678179,43,35.01452,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,1.1664630901151234,46,37.707945,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,1.2497964234484567,50,40.401369,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,1.33312975678179,53,43.094794,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,1.4164630901151234,56,45.788219,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,1.4997964234484567,60,48.481643,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,1.58312975678179,63,51.175068,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,1.6664630901151234,66,53.868493,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,1.7497964234484567,70,56.561917,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
