venue,replicate,backend,run_dir,hours_from_clean_start,rpc_count_since_t0,rpc_count_per_1000_endpoint_tasks_since_t0,rpc_processing_s_since_t0,rpc_processing_s_per_1000_endpoint_tasks_since_t0,endpoint_task_count,walltime_h,interpretation
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.166460237900416,155,3875.0,124.374636,3109.3659,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.2497935712337493,166,4150.0,133.258539,3331.4634750000005,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.3331269045670828,177,4425.0,142.142441,3553.561025,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.416460237900416,188,4700.0,151.026344,3775.6585999999998,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.4997935712337493,199,4975.0,159.910246,3997.75615,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.5831269045670828,210,5250.0,168.794149,4219.853725,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.666460237900416,222,5550.0,177.678052,4441.951300000001,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.7497935712337493,233,5825.0,186.561954,4664.048849999999,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.8331269045670828,244,6100.0,195.445857,4886.146425,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.916460237900416,255,6375.0,204.329759,5108.243975,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,1.9997935712337493,266,6650.0,213.213662,5330.34155,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.0831269045670826,277,6925.0,222.097565,5552.439125,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.166460237900416,288,7200.0,230.981467,5774.536675,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.2497935712337496,299,7475.0,239.86537,5996.63425,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.3331269045670826,310,7750.0,248.749272,6218.7318,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.416460237900416,322,8050.0,257.633175,6440.829375,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,jobarray,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/jobarray,2.468757242626614,326,8150.0,260.817346,6520.43365,40,2.4465349601374733,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,-0.0013888887564341228,0,0.0,0.0,0.0,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.08325855096181234,2,50.0,2.377197,59.429925,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.16659188429514568,5,125.0,4.754394,118.85985,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.249925217628479,8,200.0,7.131592,178.2898,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.33325855096181234,11,275.0,9.508789,237.719725,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.41659188429514565,14,350.0,11.885986,297.14965,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.499925217628479,17,425.0,14.263184,356.5796,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.5832585509618123,20,500.0,16.640381,416.00952500000005,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.6665918842951457,23,575.0,19.017579,475.439475,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.749925217628479,26,650.0,21.394776,534.8694,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.8332585509618123,29,725.0,23.771973,594.299325,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.9165918842951457,32,800.0,26.149171,653.729275,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,0.999925217628479,35,875.0,28.526368,713.1592,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.0832585509618122,38,950.0,30.903566,772.58915,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.1665918842951457,41,1025.0,33.280763,832.019075,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.249925217628479,44,1100.0,35.65796,891.4490000000001,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.3332585509618122,47,1175.0,38.035158,950.87895,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.4165918842951457,50,1250.0,40.412355,1010.308875,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.499925217628479,53,1325.0,42.789553,1069.738825,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.5832585509618122,56,1400.0,45.16675,1129.16875,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.6665918842951457,59,1475.0,47.543947,1188.5986750000002,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.749925217628479,62,1550.0,49.921145,1248.0286250000001,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.8332585509618122,65,1625.0,52.298342,1307.45855,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.9165918842951457,68,1700.0,54.67554,1366.8885,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,1.999925217628479,71,1775.0,57.052737,1426.318425,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,2.0832585509618124,74,1850.0,59.409837,1485.2459250000002,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,hyperqueue,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/hyperqueue,2.1048510165346994,74,1850.0,59.409837,1485.2459250000002,40,2.0826285509930718,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,-0.0013888887564341228,0,0.0,0.0,0.0,40,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.08312975678178999,3,75.0,2.693424,67.3356,40,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.16646309011512334,6,150.0,5.386849,134.671225,40,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.24979642344845665,10,250.0,8.080273,202.006825,40,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.33312975678178997,13,325.0,10.773698,269.34245,40,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.41646309011512334,16,400.0,13.467123,336.67807500000004,40,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.49979642344845665,20,500.0,16.160547,404.01367500000003,40,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.58312975678179,23,575.0,18.853972,471.34929999999997,40,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
dev,1,flux,bench-WORKS26/dryrun-plots/synthetic-monitor-tree/dev/rep1/flux,0.6664630901151233,26,650.0,21.547397,538.684925,40,2.319047812355889,"benchmark-user sdiag row, attributed by UID; valid for every backend including HyperQueue, Flux, and local"
